Image,Label
imgs/train/snake_s_000996.png,snake
imgs/train/mourning_cloak_s_000603.png,butterfly
imgs/train/male_child_s_000332.png,boy
imgs/train/sunflower_s_002285.png,sunflower
imgs/train/fishbowl_s_001068.png,bowl
imgs/train/butterfly_orchid_s_001077.png,orchid
imgs/train/electric_lamp_s_000149.png,lamp
imgs/train/possum_s_000765.png,possum
imgs/train/catsup_bottle_s_000006.png,bottle
imgs/train/mount_s_000809.png,mountain
imgs/train/field_mouse_s_001236.png,mouse
imgs/train/rosebush_s_001360.png,rose
imgs/train/porbeagle_s_000109.png,shark
imgs/train/goldfish_s_002712.png,aquarium_fish
imgs/train/ketchup_bottle_s_000001.png,bottle
imgs/train/panthera_leo_s_001175.png,lion
imgs/train/seville_orange_s_000380.png,orange
imgs/train/dessert_plate_s_000504.png,plate
imgs/train/female_child_s_000131.png,girl
imgs/train/cable_television_s_000364.png,television
imgs/train/camel_s_000490.png,camel
imgs/train/racoon_s_000507.png,raccoon
imgs/train/hognose_snake_s_000089.png,snake
imgs/train/cockroach_s_000187.png,cockroach
imgs/train/cirrocumulus_cloud_s_000334.png,cloud
imgs/train/bee_s_001423.png,bee
imgs/train/pine_tree_s_000234.png,pine_tree
imgs/train/porcupine_s_001119.png,porcupine
imgs/train/porcupine_s_000147.png,porcupine
imgs/train/sea_turtle_s_001577.png,turtle
imgs/train/beetle_s_001201.png,beetle
imgs/train/lobster_s_000197.png,lobster
imgs/train/goldfish_s_002794.png,aquarium_fish
imgs/train/lift_bridge_s_000941.png,bridge
imgs/train/bicycle_s_002400.png,bicycle
imgs/train/baby_s_002769.png,baby
imgs/train/bear_cub_s_001682.png,bear
imgs/train/water_shrew_s_000047.png,shrew
imgs/train/school_bus_s_000317.png,bus
imgs/train/castle_s_000991.png,castle
imgs/train/apis_mellifera_s_000046.png,bee
imgs/train/sorex_araneus_s_000363.png,shrew
imgs/train/elephant_s_000037.png,elephant
imgs/train/marine_turtle_s_001004.png,turtle
imgs/train/sweet_pepper_s_000513.png,sweet_pepper
imgs/train/balaenoptera_physalus_s_000153.png,whale
imgs/train/cricetus_cricetus_s_000305.png,hamster
imgs/train/grey_wolf_s_000964.png,wolf
imgs/train/serengeti_plain_s_000561.png,plain
imgs/train/hamster_s_001000.png,hamster
imgs/train/camel_s_001212.png,camel
imgs/train/pickup_truck_s_002543.png,pickup_truck
imgs/train/balmoral_castle_s_000096.png,castle
imgs/train/lizard_s_001358.png,lizard
imgs/train/armoured_combat_vehicle_s_000047.png,tank
imgs/train/stegosaurus_s_001463.png,dinosaur
imgs/train/common_dolphin_s_000939.png,dolphin
imgs/train/seal_s_001983.png,seal
imgs/train/cirrocumulus_s_001249.png,cloud
imgs/train/stingray_s_000911.png,ray
imgs/train/panthera_tigris_s_000469.png,tiger
imgs/train/adam_s_000762.png,man
imgs/train/quercus_garryana_s_000327.png,oak_tree
imgs/train/beetle_s_000743.png,beetle
imgs/train/spotted_skunk_s_000017.png,skunk
imgs/train/elephant_s_001013.png,elephant
imgs/train/acer_saccharinum_s_000059.png,maple_tree
imgs/train/poppy_s_001049.png,poppy
imgs/train/golden_delicious_s_000866.png,apple
imgs/train/great_grey_kangaroo_s_000015.png,kangaroo
imgs/train/leopard_s_000961.png,leopard
imgs/train/flatfish_s_000005.png,flatfish
imgs/train/stone_crab_s_001877.png,crab
imgs/train/snail_s_000888.png,snail
imgs/train/cancer_magister_s_000026.png,crab
imgs/train/mountain_s_000220.png,mountain
imgs/train/orchid_s_000881.png,orchid
imgs/train/northern_spy_s_000836.png,apple
imgs/train/beer_bottle_s_000255.png,bottle
imgs/train/pine_tree_s_001060.png,pine_tree
imgs/train/infant_s_000365.png,baby
imgs/train/pickup_truck_s_000272.png,pickup_truck
imgs/train/man_s_000662.png,man
imgs/train/tractor_s_001600.png,tractor
imgs/train/pachycephalosaurus_s_001214.png,dinosaur
imgs/train/bee_s_000026.png,bee
imgs/train/tulip_s_001145.png,tulip
imgs/train/leopard_s_001728.png,leopard
imgs/train/army_tank_s_000870.png,tank
imgs/train/edible_snail_s_000047.png,snail
imgs/train/alarm_clock_s_000754.png,clock
imgs/train/world_trade_center_s_000798.png,skyscraper
imgs/train/orchid_s_001805.png,orchid
imgs/train/motorcycle_s_001126.png,motorcycle
imgs/train/lift_bridge_s_000515.png,bridge
imgs/train/harvest_mouse_s_000312.png,mouse
imgs/train/fog_s_000805.png,cloud
imgs/train/exocet_s_000006.png,rocket
imgs/train/sunflower_s_000855.png,sunflower
imgs/train/turtle_s_001586.png,turtle
imgs/train/squirrel_s_001485.png,squirrel
imgs/train/porcupine_s_000851.png,porcupine
imgs/train/argiope_aurantia_s_000414.png,spider
imgs/train/hedgehog_s_000953.png,porcupine
imgs/train/turbot_s_001683.png,flatfish
imgs/train/tulip_s_002210.png,tulip
imgs/train/cichlid_s_001549.png,aquarium_fish
imgs/train/chimp_s_002640.png,chimpanzee
imgs/train/drawbridge_s_001754.png,bridge
imgs/train/streetcar_s_000053.png,streetcar
imgs/train/bike_s_000364.png,bicycle
imgs/train/bee_s_000461.png,bee
imgs/train/cattle_s_000142.png,cattle
imgs/train/bee_s_000379.png,bee
imgs/train/palm_s_000780.png,palm_tree
imgs/train/pickup_truck_s_001421.png,pickup_truck
imgs/train/bactrian_camel_s_000032.png,camel
imgs/train/bottle_s_002286.png,bottle
imgs/train/field_s_003094.png,plain
imgs/train/smoke_s_000190.png,cloud
imgs/train/bottle_s_000081.png,bottle
imgs/train/boardinghouse_s_000786.png,house
imgs/train/drawbridge_s_000862.png,bridge
imgs/train/sunflower_s_000012.png,sunflower
imgs/train/squirrel_s_002491.png,squirrel
imgs/train/mushroom_s_001730.png,mushroom
imgs/train/chaise_s_002186.png,chair
imgs/train/bear_cub_s_000260.png,bear
imgs/train/seal_s_000481.png,seal
imgs/train/delphinus_delphis_s_000353.png,dolphin
imgs/train/bulldozer_s_001785.png,tractor
imgs/train/telephone_s_001730.png,telephone
imgs/train/american_lobster_s_000522.png,lobster
imgs/train/forest_s_001687.png,forest
imgs/train/field_mouse_s_000624.png,mouse
imgs/train/chimp_s_000903.png,chimpanzee
imgs/train/willow_s_000460.png,willow_tree
imgs/train/bed_s_000646.png,bed
imgs/train/ordinary_bicycle_s_000096.png,bicycle
imgs/train/sunflower_s_002212.png,sunflower
imgs/train/tiger_s_001385.png,tiger
imgs/train/crab_s_000511.png,crab
imgs/train/lawn_mower_s_000030.png,lawn_mower
imgs/train/planarian_s_000367.png,worm
imgs/train/dozer_s_000593.png,tractor
imgs/train/panthera_tigris_s_000870.png,tiger
imgs/train/arabian_camel_s_000910.png,camel
imgs/train/citrus_aurantium_s_000582.png,orange
imgs/train/boy_s_000331.png,boy
imgs/train/couch_s_001997.png,couch
imgs/train/army_tank_s_001378.png,tank
imgs/train/panthera_tigris_s_000376.png,tiger
imgs/train/clock_s_002129.png,clock
imgs/train/skyscraper_s_002140.png,skyscraper
imgs/train/raccoon_s_000017.png,raccoon
imgs/train/milk_can_s_001211.png,can
imgs/train/whale_s_001463.png,whale
imgs/train/breakfast_table_s_001016.png,table
imgs/train/cows_s_001290.png,cattle
imgs/train/bike_s_000204.png,bicycle
imgs/train/butterfly_s_002375.png,butterfly
imgs/train/quercus_coccinea_s_000515.png,oak_tree
imgs/train/otter_s_000561.png,otter
imgs/train/indian_elephant_s_001524.png,elephant
imgs/train/lion_s_000019.png,lion
imgs/train/armored_combat_vehicle_s_000263.png,tank
imgs/train/quercus_coccinea_s_000375.png,oak_tree
imgs/train/forest_s_002022.png,forest
imgs/train/adriatic_s_002604.png,sea
imgs/train/bear_cub_s_002118.png,bear
imgs/train/male_child_s_001108.png,boy
imgs/train/beer_bottle_s_001986.png,bottle
imgs/train/motorcycle_s_001181.png,motorcycle
imgs/train/squirrel_s_000159.png,squirrel
imgs/train/navel_orange_s_000901.png,orange
imgs/train/hedgehog_s_000942.png,porcupine
imgs/train/banded_gecko_s_000011.png,lizard
imgs/train/fox_s_000845.png,fox
imgs/train/sunflower_s_001795.png,sunflower
imgs/train/pear_s_000765.png,pear
imgs/train/reclining_chair_s_000404.png,chair
imgs/train/yellow_delicious_s_000507.png,apple
imgs/train/striped_skunk_s_000567.png,skunk
imgs/train/rabbit_s_001784.png,rabbit
imgs/train/couch_s_000567.png,couch
imgs/train/caterpillar_s_000088.png,caterpillar
imgs/train/honeybee_s_001234.png,bee
imgs/train/argiope_aurantia_s_001024.png,spider
imgs/train/indian_elephant_s_000165.png,elephant
imgs/train/minibike_s_001450.png,motorcycle
imgs/train/opossum_s_002517.png,possum
imgs/train/king_of_beasts_s_000146.png,lion
imgs/train/panthera_tigris_s_000863.png,tiger
imgs/train/oriental_cockroach_s_000317.png,cockroach
imgs/train/caterpillar_s_001889.png,caterpillar
imgs/train/squirrel_s_000215.png,squirrel
imgs/train/mountain_rose_s_000075.png,rose
imgs/train/baby_s_002568.png,baby
imgs/train/sour_orange_s_001028.png,orange
imgs/train/fur_seal_s_000254.png,seal
imgs/train/couch_s_001518.png,couch
imgs/train/panthera_tigris_s_000483.png,tiger
imgs/train/ballistic_missile_s_000983.png,rocket
imgs/train/caterpillar_s_001032.png,caterpillar
imgs/train/bell_pepper_s_000829.png,sweet_pepper
imgs/train/giant_kangaroo_s_000735.png,kangaroo
imgs/train/television_s_003062.png,television
imgs/train/leopard_s_000342.png,leopard
imgs/train/lobster_s_000133.png,lobster
imgs/train/wardrobe_s_001344.png,wardrobe
imgs/train/gray_wolf_s_001339.png,wolf
imgs/train/chalice_s_000532.png,cup
imgs/train/cup_s_001706.png,cup
imgs/train/field_s_002305.png,plain
imgs/train/edmontonia_s_000109.png,dinosaur
imgs/train/armoured_combat_vehicle_s_000545.png,tank
imgs/train/raccoon_s_001343.png,raccoon
imgs/train/river_otter_s_000281.png,otter
imgs/train/caterpillar_s_001149.png,caterpillar
imgs/train/sorex_araneus_s_000330.png,shrew
imgs/train/pear_s_001851.png,pear
imgs/train/alarm_clock_s_000978.png,clock
imgs/train/adriatic_s_000005.png,sea
imgs/train/boarding_house_s_001231.png,house
imgs/train/possum_s_000538.png,possum
imgs/train/butterfly_orchid_s_000593.png,orchid
imgs/train/shrew_s_001816.png,shrew
imgs/train/hognose_snake_s_001224.png,snake
imgs/train/mount_s_002196.png,mountain
imgs/train/baby_s_000230.png,baby
imgs/train/red_delicious_s_002287.png,apple
imgs/train/whiskey_bottle_s_000090.png,bottle
imgs/train/panthera_pardus_s_000975.png,leopard
imgs/train/bear_cub_s_001629.png,bear
imgs/train/castle_s_002141.png,castle
imgs/train/pickup_truck_s_001626.png,pickup_truck
imgs/train/tiger_beetle_s_000783.png,beetle
imgs/train/bell_pepper_s_001069.png,sweet_pepper
imgs/train/black_woman_s_000552.png,woman
imgs/train/wardrobe_s_002184.png,wardrobe
imgs/train/castor_canadensis_s_000292.png,beaver
imgs/train/white_woman_s_000023.png,woman
imgs/train/wardrobe_s_001170.png,wardrobe
imgs/train/bulldozer_s_000391.png,tractor
imgs/train/white_willow_s_001485.png,willow_tree
imgs/train/bulldozer_s_001680.png,tractor
imgs/train/mako_s_001254.png,shark
imgs/train/fox_s_002474.png,fox
imgs/train/minibike_s_000130.png,motorcycle
imgs/train/sea_trout_s_000025.png,trout
imgs/train/castor_canadensis_s_001210.png,beaver
imgs/train/spotted_skunk_s_000112.png,skunk
imgs/train/red_fox_s_001215.png,fox
imgs/train/clock_s_001810.png,clock
imgs/train/clock_s_000012.png,clock
imgs/train/armchair_s_001353.png,chair
imgs/train/oriental_cockroach_s_000041.png,cockroach
imgs/train/goldfish_s_002698.png,aquarium_fish
imgs/train/cloud_s_001350.png,cloud
imgs/train/armchair_s_001964.png,chair
imgs/train/forest_s_001479.png,forest
imgs/train/oxen_s_001892.png,cattle
imgs/train/tiger_s_001929.png,tiger
imgs/train/nematode_s_001674.png,worm
imgs/train/electric_lamp_s_000049.png,lamp
imgs/train/minibus_s_000563.png,bus
imgs/train/skyscraper_s_002412.png,skyscraper
imgs/train/poppy_s_001959.png,poppy
imgs/train/mountain_rose_s_000704.png,rose
imgs/train/caterpillar_s_002057.png,caterpillar
imgs/train/skyscraper_s_001323.png,skyscraper
imgs/train/cockroach_s_001693.png,cockroach
imgs/train/motorcycle_s_002214.png,motorcycle
imgs/train/bus_s_003117.png,bus
imgs/train/rosebush_s_000012.png,rose
imgs/train/hognose_snake_s_000781.png,snake
imgs/train/minibus_s_000023.png,bus
imgs/train/black_woman_s_002196.png,woman
imgs/train/inkpot_s_000351.png,bottle
imgs/train/mount_s_001292.png,mountain
imgs/train/apis_mellifera_s_000798.png,bee
imgs/train/king_of_beasts_s_000155.png,lion
imgs/train/panthera_tigris_s_000517.png,tiger
imgs/train/bulldozer_s_002207.png,tractor
imgs/train/woods_s_000373.png,forest
imgs/train/honeybee_s_000380.png,bee
imgs/train/phone_s_002285.png,telephone
imgs/train/mount_s_002849.png,mountain
imgs/train/tiger_beetle_s_000848.png,beetle
imgs/train/cichlid_fish_s_001465.png,aquarium_fish
imgs/train/mus_musculus_s_001313.png,mouse
imgs/train/tapeworm_s_001045.png,worm
imgs/train/train_s_003058.png,train
imgs/train/tram_s_000683.png,streetcar
imgs/train/flatfish_s_000961.png,flatfish
imgs/train/sweet_pepper_s_000380.png,sweet_pepper
imgs/train/possum_s_000717.png,possum
imgs/train/rosebush_s_001165.png,rose
imgs/train/bed_s_002137.png,bed
imgs/train/motorcycle_s_001263.png,motorcycle
imgs/train/serengeti_s_002295.png,plain
imgs/train/tussock_caterpillar_s_000176.png,caterpillar
imgs/train/salix_alba_s_000126.png,willow_tree
imgs/train/female_child_s_001228.png,girl
imgs/train/bowhead_s_000898.png,whale
imgs/train/king_of_beasts_s_000952.png,lion
imgs/train/dromedary_s_001414.png,camel
imgs/train/minibike_s_000568.png,motorcycle
imgs/train/tiger_s_001836.png,tiger
imgs/train/indian_elephant_s_000297.png,elephant
imgs/train/bicycle_s_000774.png,bicycle
imgs/train/army_tank_s_000348.png,tank
imgs/train/infant_s_001673.png,baby
imgs/train/cattle_s_000025.png,cattle
imgs/train/lamp_s_000604.png,lamp
imgs/train/rabbit_ears_s_001563.png,rabbit
imgs/train/chimp_s_000541.png,chimpanzee
imgs/train/pine_tree_s_001077.png,pine_tree
imgs/train/adriatic_s_001551.png,sea
imgs/train/power_mower_s_000602.png,lawn_mower
imgs/train/mower_s_001800.png,lawn_mower
imgs/train/skunk_s_002650.png,skunk
imgs/train/tram_s_000576.png,streetcar
imgs/train/northern_pin_oak_s_000150.png,oak_tree
imgs/train/palace_s_002063.png,castle
imgs/train/house_s_000306.png,house
imgs/train/gecko_s_002289.png,lizard
imgs/train/golden_delicious_s_000505.png,apple
imgs/train/beetle_s_001154.png,beetle
imgs/train/bear_s_002044.png,bear
imgs/train/alp_s_002925.png,mountain
imgs/train/gecko_s_001726.png,lizard
imgs/train/keyboard_s_001076.png,keyboard
imgs/train/iguanid_lizard_s_000065.png,lizard
imgs/train/poppy_s_002636.png,poppy
imgs/train/fishplate_s_000075.png,plate
imgs/train/english_sole_s_000016.png,flatfish
imgs/train/tiger_s_001389.png,tiger
imgs/train/male_child_s_001043.png,boy
imgs/train/bowl_s_000654.png,bowl
imgs/train/turbot_s_000393.png,flatfish
imgs/train/trout_s_000485.png,trout
imgs/train/adriatic_sea_s_001622.png,sea
imgs/train/bartlett_pear_s_000409.png,pear
imgs/train/cattle_s_000030.png,cattle
imgs/train/bear_s_001067.png,bear
imgs/train/mower_s_000796.png,lawn_mower
imgs/train/camelus_dromedarius_s_000282.png,camel
imgs/train/research_rocket_s_000092.png,rocket
imgs/train/stegosaurus_s_001715.png,dinosaur
imgs/train/edmontonia_s_000293.png,dinosaur
imgs/train/navel_orange_s_000318.png,orange
imgs/train/house_s_000136.png,house
imgs/train/right_whale_s_000640.png,whale
imgs/train/quercus_bicolor_s_000613.png,oak_tree
imgs/train/cloud_s_001790.png,cloud
imgs/train/feather_palm_s_000069.png,palm_tree
imgs/train/lobster_s_001017.png,lobster
imgs/train/closet_s_000860.png,wardrobe
imgs/train/pickup_s_000924.png,pickup_truck
imgs/train/bear_s_000621.png,bear
imgs/train/table_s_000291.png,table
imgs/train/mako_shark_s_001061.png,shark
imgs/train/access_road_s_000232.png,road
imgs/train/crocodylus_porosus_s_000716.png,crocodile
imgs/train/pickup_s_001003.png,pickup_truck
imgs/train/exocet_s_000005.png,rocket
imgs/train/bachelor_girl_s_000682.png,woman
imgs/train/alp_s_003021.png,mountain
imgs/train/phone_s_000704.png,telephone
imgs/train/marine_turtle_s_000459.png,turtle
imgs/train/tank_s_000400.png,tank
imgs/train/sunflower_s_001710.png,sunflower
imgs/train/crab_s_002373.png,crab
imgs/train/haze_s_000955.png,cloud
imgs/train/research_rocket_s_000873.png,rocket
imgs/train/table_s_002444.png,table
imgs/train/harvest_mouse_s_000533.png,mouse
imgs/train/panthera_pardus_s_000480.png,leopard
imgs/train/parkway_s_000172.png,road
imgs/train/saucer_s_000597.png,plate
imgs/train/dual_carriageway_s_000487.png,road
imgs/train/leopard_s_001032.png,leopard
imgs/train/poppy_s_000065.png,poppy
imgs/train/house_s_000443.png,house
imgs/train/sunflower_s_002178.png,sunflower
imgs/train/cain_s_000963.png,man
imgs/train/mushroom_s_001382.png,mushroom
imgs/train/iguana_s_000808.png,lizard
imgs/train/bowl_s_000991.png,bowl
imgs/train/butterfly_s_000382.png,butterfly
imgs/train/field_s_003033.png,plain
imgs/train/beer_bottle_s_001728.png,bottle
imgs/train/english_oak_s_000345.png,oak_tree
imgs/train/palm_tree_s_001499.png,palm_tree
imgs/train/streetcar_s_000078.png,streetcar
imgs/train/shark_s_000974.png,shark
imgs/train/tulip_s_000542.png,tulip
imgs/train/palm_tree_s_000448.png,palm_tree
imgs/train/railroad_train_s_000086.png,train
imgs/train/fishplate_s_000488.png,plate
imgs/train/snail_s_000502.png,snail
imgs/train/colubrid_s_000827.png,snake
imgs/train/bottle_s_000656.png,bottle
imgs/train/armoured_combat_vehicle_s_000677.png,tank
imgs/train/ordinary_bicycle_s_000125.png,bicycle
imgs/train/clock_s_002047.png,clock
imgs/train/armchair_s_000281.png,chair
imgs/train/bosc_s_001579.png,pear
imgs/train/sofa_s_000707.png,couch
imgs/train/step_rocket_s_000961.png,rocket
imgs/train/feather_palm_s_000679.png,palm_tree
imgs/train/goblet_s_001547.png,cup
imgs/train/adam_s_001555.png,man
imgs/train/sponge_mushroom_s_000002.png,mushroom
imgs/train/skunk_s_001517.png,skunk
imgs/train/manual-shrew039.png,shrew
imgs/train/lobster_s_001601.png,lobster
imgs/train/argiope_aurantia_s_000312.png,spider
imgs/train/castle_s_000531.png,castle
imgs/train/pickup_truck_s_002142.png,pickup_truck
imgs/train/macoun_s_000978.png,apple
imgs/train/fishplate_s_000645.png,plate
imgs/train/turtle_s_000348.png,turtle
imgs/train/boy_s_000041.png,boy
imgs/train/neomys_fodiens_s_000002.png,shrew
imgs/train/poppy_s_000811.png,poppy
imgs/train/navel_orange_s_000147.png,orange
imgs/train/water_shrew_s_000017.png,shrew
imgs/train/opossum_s_000063.png,possum
imgs/train/pine_tree_s_000294.png,pine_tree
imgs/train/computer_keyboard_s_001091.png,keyboard
imgs/train/kangaroo_s_000007.png,kangaroo
imgs/train/bowl_s_002116.png,bowl
imgs/train/infant_s_000329.png,baby
imgs/train/turbot_s_000198.png,flatfish
imgs/train/butterfly_orchid_s_001323.png,orchid
imgs/train/crab_s_002412.png,crab
imgs/train/white_willow_s_001207.png,willow_tree
imgs/train/bear_s_000967.png,bear
imgs/train/red_fox_s_000519.png,fox
imgs/train/caterpillar_s_000053.png,caterpillar
imgs/train/carassius_auratus_s_000450.png,aquarium_fish
imgs/train/bachelor_girl_s_000608.png,woman
imgs/train/abel_s_000821.png,man
imgs/train/willow_s_000490.png,willow_tree
imgs/train/navel_orange_s_000463.png,orange
imgs/train/minibike_s_001731.png,motorcycle
imgs/train/plate_iron_s_000297.png,plate
imgs/train/beer_bottle_s_001411.png,bottle
imgs/train/spotted_skunk_s_000015.png,skunk
imgs/train/byway_s_001538.png,road
imgs/train/ornithischian_s_000115.png,dinosaur
imgs/train/black_woman_s_001197.png,woman
imgs/train/plate_iron_s_000501.png,plate
imgs/train/bear_s_001351.png,bear
imgs/train/red_fox_s_000025.png,fox
imgs/train/bicycle_s_000243.png,bicycle
imgs/train/tiger_s_000411.png,tiger
imgs/train/cankerworm_s_000557.png,caterpillar
imgs/train/soda_bottle_s_000495.png,bottle
imgs/train/elephant_s_000155.png,elephant
imgs/train/tree_squirrel_s_001965.png,squirrel
imgs/train/tiger_beetle_s_000174.png,beetle
imgs/train/shark_s_000701.png,shark
imgs/train/mephitis_mephitis_s_000436.png,skunk
imgs/train/drawbridge_s_001139.png,bridge
imgs/train/telephone_set_s_001072.png,telephone
imgs/train/caterpillar_s_001464.png,caterpillar
imgs/train/drawbridge_s_001540.png,bridge
imgs/train/black_woman_s_000856.png,woman
imgs/train/infant_s_000749.png,baby
imgs/train/train_s_000306.png,train
imgs/train/rainbow_trout_s_000861.png,trout
imgs/train/mus_musculus_s_000209.png,mouse
imgs/train/honeybee_s_000557.png,bee
imgs/train/research_rocket_s_000868.png,rocket
imgs/train/goblet_s_000197.png,cup
imgs/train/tiger_beetle_s_000767.png,beetle
imgs/train/dungeness_crab_s_000411.png,crab
imgs/train/raccoon_s_000027.png,raccoon
imgs/train/seal_s_000424.png,seal
imgs/train/maple_s_000869.png,maple_tree
imgs/train/river_otter_s_000879.png,otter
imgs/train/sunflower_s_001243.png,sunflower
imgs/train/icbm_s_001259.png,rocket
imgs/train/pickup_truck_s_000143.png,pickup_truck
imgs/train/nematode_worm_s_000524.png,worm
imgs/train/pine_tree_s_002055.png,pine_tree
imgs/train/fox_s_001166.png,fox
imgs/train/trolleybus_s_000210.png,bus
imgs/train/wardrobe_s_000515.png,wardrobe
imgs/train/army_tank_s_001337.png,tank
imgs/train/king_of_beasts_s_000703.png,lion
imgs/train/bottle_s_001925.png,bottle
imgs/train/armored_dinosaur_s_000065.png,dinosaur
imgs/train/army_tank_s_000059.png,tank
imgs/train/tree_squirrel_s_001595.png,squirrel
imgs/train/boy_s_000468.png,boy
imgs/train/porcupine_s_000243.png,porcupine
imgs/train/alarm_clock_s_000747.png,clock
imgs/train/lamp_s_001613.png,lamp
imgs/train/beer_bottle_s_001172.png,bottle
imgs/train/palm_tree_s_000273.png,palm_tree
imgs/train/baby_s_001391.png,baby
imgs/train/boardinghouse_s_000072.png,house
imgs/train/stegosaurus_s_001166.png,dinosaur
imgs/train/mount_s_001930.png,mountain
imgs/train/twin_towers_s_001925.png,skyscraper
imgs/train/eagle_ray_s_000115.png,ray
imgs/train/soda_can_s_000764.png,can
imgs/train/panthera_leo_s_000529.png,lion
imgs/train/whale_s_000333.png,whale
imgs/train/bee_s_000479.png,bee
imgs/train/whale_s_001607.png,whale
imgs/train/palm_tree_s_000359.png,palm_tree
imgs/train/hedgehog_s_000896.png,porcupine
imgs/train/breakfast_table_s_000404.png,table
imgs/train/pinon_pine_s_000021.png,pine_tree
imgs/train/whale_s_000884.png,whale
imgs/train/navel_orange_s_000454.png,orange
imgs/train/lamp_s_001772.png,lamp
imgs/train/computer_keyboard_s_001660.png,keyboard
imgs/train/nile_crocodile_s_000345.png,crocodile
imgs/train/train_s_003167.png,train
imgs/train/tv_s_000630.png,television
imgs/train/phone_s_002024.png,telephone
imgs/train/mus_musculus_s_000309.png,mouse
imgs/train/hamster_s_002392.png,hamster
imgs/train/golden_delicious_s_001223.png,apple
imgs/train/motorcycle_s_000029.png,motorcycle
imgs/train/sunflower_s_001019.png,sunflower
imgs/train/butterfly_orchid_s_000566.png,orchid
imgs/train/tv_s_000956.png,television
imgs/train/sweet_pepper_s_001882.png,sweet_pepper
imgs/train/streetcar_s_001113.png,streetcar
imgs/train/pine_s_000384.png,pine_tree
imgs/train/tiger_s_000253.png,tiger
imgs/train/huntingdon_willow_s_000020.png,willow_tree
imgs/train/right_whale_s_001435.png,whale
imgs/train/streetcar_s_000920.png,streetcar
imgs/train/phone_s_002460.png,telephone
imgs/train/quercus_agrifolia_s_000120.png,oak_tree
imgs/train/mushroom_s_000970.png,mushroom
imgs/train/willow_tree_s_001360.png,willow_tree
imgs/train/butterfly_orchid_s_000365.png,orchid
imgs/train/cichlid_s_002408.png,aquarium_fish
imgs/train/possum_s_000036.png,possum
imgs/train/butterfly_s_001062.png,butterfly
imgs/train/soda_can_s_000665.png,can
imgs/train/bed_s_000466.png,bed
imgs/train/common_dolphin_s_001057.png,dolphin
imgs/train/bartlett_pear_s_000546.png,pear
imgs/train/lamp_s_000472.png,lamp
imgs/train/indian_elephant_s_000140.png,elephant
imgs/train/twin_towers_s_000790.png,skyscraper
imgs/train/built_in_bed_s_001076.png,bed
imgs/train/castle_s_001925.png,castle
imgs/train/crab_s_001244.png,crab
imgs/train/orchid_s_001271.png,orchid
imgs/train/fur_seal_s_000454.png,seal
imgs/train/syrian_hamster_s_000624.png,hamster
imgs/train/sea_turtle_s_002314.png,turtle
imgs/train/snail_s_000480.png,snail
imgs/train/dwarf_tulip_s_000247.png,tulip
imgs/train/black_woman_s_001146.png,woman
imgs/train/house_mouse_s_000718.png,mouse
imgs/train/infant_s_000943.png,baby
imgs/train/sounding_rocket_s_000009.png,rocket
imgs/train/female_child_s_000428.png,girl
imgs/train/orchid_s_000045.png,orchid
imgs/train/mako_shark_s_000003.png,shark
imgs/train/brown_snail_s_000490.png,snail
imgs/train/palm_tree_s_002100.png,palm_tree
imgs/train/man_s_001458.png,man
imgs/train/kangaroo_s_001353.png,kangaroo
imgs/train/infant_s_000860.png,baby
imgs/train/elephant_s_001660.png,elephant
imgs/train/roundworm_s_001674.png,worm
imgs/train/beetle_s_001463.png,beetle
imgs/train/kangaroo_s_000311.png,kangaroo
imgs/train/castle_s_000312.png,castle
imgs/train/shark_s_000332.png,shark
imgs/train/velocipede_s_000023.png,bicycle
imgs/train/streetcar_s_000881.png,streetcar
imgs/train/raccoon_s_002449.png,raccoon
imgs/train/lapin_s_000235.png,rabbit
imgs/train/ladybug_s_001386.png,beetle
imgs/train/mountain_rose_s_001231.png,rose
imgs/train/bear_s_000055.png,bear
imgs/train/elephant_s_000003.png,elephant
imgs/train/butterfly_s_000517.png,butterfly
imgs/train/tiger_s_002531.png,tiger
imgs/train/lutra_canadensis_s_000627.png,otter
imgs/train/white_woman_s_001130.png,woman
imgs/train/panthera_tigris_s_000020.png,tiger
imgs/train/panthera_tigris_s_000648.png,tiger
imgs/train/rainbow_trout_s_000347.png,trout
imgs/train/bed_s_000581.png,bed
imgs/train/abel_s_000413.png,man
imgs/train/palm_tree_s_001406.png,palm_tree
imgs/train/eastern_grey_squirrel_s_000079.png,squirrel
imgs/train/cirrocumulus_s_001144.png,cloud
imgs/train/pine_tree_s_000868.png,pine_tree
imgs/train/rose_s_000311.png,rose
imgs/train/tiger_s_002230.png,tiger
imgs/train/camel_s_000108.png,camel
imgs/train/pinon_pine_s_000026.png,pine_tree
imgs/train/ice_fog_s_002010.png,cloud
imgs/train/stegosaurus_s_001003.png,dinosaur
imgs/train/fishbowl_s_001656.png,bowl
imgs/train/wolf_s_001148.png,wolf
imgs/train/telephone_s_000920.png,telephone
imgs/train/beetle_s_001079.png,beetle
imgs/train/pine_tree_s_001289.png,pine_tree
imgs/train/armored_dinosaur_s_000105.png,dinosaur
imgs/train/adriatic_s_001694.png,sea
imgs/train/dolphin_s_001599.png,dolphin
imgs/train/oriental_cockroach_s_001599.png,cockroach
imgs/train/cattle_s_001136.png,cattle
imgs/train/baby_s_000696.png,baby
imgs/train/pickup_truck_s_001134.png,pickup_truck
imgs/train/lapin_s_002395.png,rabbit
